persona_id,country,life_evaluation,gdp,social_support,health,freedom,generosity,corruption,overall_happiness_explicit,overall_happiness_calculated,overall_happiness,response_text
18,Guinea,4.5,,,,,,,4.5,4.5,4.5,[4.5]
19,Guinea,5.5,,,,,,,5.5,5.5,5.5,[5.5]
20,Guinea,3.2,,,,,,,3.2,3.2,3.2,[3.2]
1,Guyana,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Guyana,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Guyana,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,Guyana,6.0,,,,,,,6.0,6.0,6.0,[6]
5,Guyana,5.5,,,,,,,5.5,5.5,5.5,[5.5]
6,Guyana,5.2,,,,,,,5.2,5.2,5.2,[5.2]
7,Guyana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Guyana,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Guyana,6.0,,,,,,,6.0,6.0,6.0,[6]
10,Guyana,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Guyana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,Guyana,6.0,,,,,,,6.0,6.0,6.0,[6.0]
13,Guyana,5.5,,,,,,,5.5,5.5,5.5,[5.5]
14,Guyana,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,Guyana,6.0,,,,,,,6.0,6.0,6.0,[6.0]
16,Guyana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
17,Guyana,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Guyana,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,Guyana,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Guyana,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Haiti,4.2,,,,,,,4.2,4.2,4.2,[4.2]
2,Haiti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
3,Haiti,4.2,,,,,,,4.2,4.2,4.2,[4.2]
4,Haiti,3.8,,,,,,,3.8,3.8,3.8,[3.8]
5,Haiti,3.8,,,,,,,3.8,3.8,3.8,[3.8]
6,Haiti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
7,Haiti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
8,Haiti,5.0,,,,,,,5.0,5.0,5.0,[5.0]
9,Haiti,3.8,,,,,,,3.8,3.8,3.8,[3.8]
10,Haiti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
11,Haiti,3.8,,,,,,,3.8,3.8,3.8,[3.8]
12,Haiti,3.8,,,,,,,3.8,3.8,3.8,[3.8]
13,Haiti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
14,Haiti,4.2,,,,,,,4.2,4.2,4.2,[4.2]
15,Haiti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
16,Haiti,3.8,,,,,,,3.8,3.8,3.8,[3.8]
17,Haiti,3.8,,,,,,,3.8,3.8,3.8,[3.8]
18,Haiti,3.5,,,,,,,3.5,3.5,3.5,[3.5]
19,Haiti,4.0,,,,,,,4.0,4.0,4.0,[4.0]
20,Haiti,2.5,,,,,,,2.5,2.5,2.5,[2.5]
1,Honduras,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Honduras,5.2,,,,,,,5.2,5.2,5.2,[5.2]
3,Honduras,5.5,,,,,,,5.5,5.5,5.5,[5.5]
4,Honduras,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Honduras,5.2,,,,,,,5.2,5.2,5.2,[5.2]
6,Honduras,4.8,,,,,,,4.8,4.8,4.8,[4.8]
7,Honduras,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Honduras,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Honduras,5.5,,,,,,,5.5,5.5,5.5,[5.5]
10,Honduras,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Honduras,4.8,,,,,,,4.8,4.8,4.8,[4.8]
12,Honduras,5.0,,,,,,,5.0,5.0,5.0,[5.0]
13,Honduras,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Honduras,5.8,,,,,,,5.8,5.8,5.8,[5.8]
15,Honduras,5.0,,,,,,,5.0,5.0,5.0,[5.0]
16,Honduras,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Honduras,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Honduras,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Honduras,5.8,,,,,,,5.8,5.8,5.8,[5.8]
20,Honduras,3.2,,,,,,,3.2,3.2,3.2,[3.2]
1,Hong Kong SAR of China,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,Hong Kong SAR of China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,Hong Kong SAR of China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Hong Kong SAR of China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Hong Kong SAR of China,6.0,,,,,,,6.0,6.0,6.0,[6.0]
6,Hong Kong SAR of China,6.0,,,,,,,6.0,6.0,6.0,[6.0]
7,Hong Kong SAR of China,5.2,,,,,,,5.2,5.2,5.2,[5.2]
8,Hong Kong SAR of China,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Hong Kong SAR of China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Hong Kong SAR of China,6.2,,,,,,,6.2,6.2,6.2,[6.2]
11,Hong Kong SAR of China,6.0,,,,,,,6.0,6.0,6.0,[6]
12,Hong Kong SAR of China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Hong Kong SAR of China,6.0,,,,,,,6.0,6.0,6.0,[6.0]
14,Hong Kong SAR of China,6.8,,,,,,,6.8,6.8,6.8,[6.8]
15,Hong Kong SAR of China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Hong Kong SAR of China,5.6,,,,,,,5.6,5.6,5.6,[5.6]
17,Hong Kong SAR of China,5.8,,,,,,,5.8,5.8,5.8,[5.8]
18,Hong Kong SAR of China,6.0,,,,,,,6.0,6.0,6.0,[6]
19,Hong Kong SAR of China,6.8,,,,,,,6.8,6.8,6.8,[6.8]
20,Hong Kong SAR of China,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Hungary,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,Hungary,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Hungary,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,Hungary,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Hungary,5.8,,,,,,,5.8,5.8,5.8,[5.8]
6,Hungary,5.5,,,,,,,5.5,5.5,5.5,[5.5]
7,Hungary,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Hungary,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Hungary,6.0,,,,,,,6.0,6.0,6.0,[6]
10,Hungary,5.6,,,,,,,5.6,5.6,5.6,[5.6]
11,Hungary,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,Hungary,6.0,,,,,,,6.0,6.0,6.0,[6.0]
13,Hungary,5.5,,,,,,,5.5,5.5,5.5,[5.5]
14,Hungary,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,Hungary,5.5,,,,,,,5.5,5.5,5.5,[5.5]
16,Hungary,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Hungary,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Hungary,5.0,,,,,,,5.0,5.0,5.0,[5.0]
19,Hungary,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Hungary,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Iceland,7.5,,,,,,,7.5,7.5,7.5,[7.5]
2,Iceland,7.5,,,,,,,7.5,7.5,7.5,[7.5]
3,Iceland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
4,Iceland,7.0,,,,,,,7.0,7.0,7.0,[7.0]
5,Iceland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
6,Iceland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
7,Iceland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
8,Iceland,7.4,,,,,,,7.4,7.4,7.4,[7.4]
9,Iceland,7.5,,,,,,,7.5,7.5,7.5,[7.5]
10,Iceland,6.8,,,,,,,6.8,6.8,6.8,[6.8]
11,Iceland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
12,Iceland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
13,Iceland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
14,Iceland,7.4,,,,,,,7.4,7.4,7.4,[7.4]
15,Iceland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
16,Iceland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
17,Iceland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
18,Iceland,6.2,,,,,,,6.2,6.2,6.2,[6.2]
19,Iceland,7.6,,,,,,,7.6,7.6,7.6,[7.6]
20,Iceland,4.2,,,,,,,4.2,4.2,4.2,[4.2]
1,India,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,India,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,India,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,India,6.2,,,,,,,6.2,6.2,6.2,[6.2]
5,India,6.0,,,,,,,6.0,6.0,6.0,[6.0]
6,India,5.2,,,,,,,5.2,5.2,5.2,[5.2]
7,India,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,India,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,India,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,India,5.8,,,,,,,5.8,5.8,5.8,[5.8]
11,India,5.5,,,,,,,5.5,5.5,5.5,[5.5]
12,India,6.2,,,,,,,6.2,6.2,6.2,[6.2]
13,India,5.5,,,,,,,5.5,5.5,5.5,[5.5]
14,India,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,India,5.5,,,,,,,5.5,5.5,5.5,[5.5]
16,India,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,India,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,India,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,India,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,India,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Indonesia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,Indonesia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,Indonesia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,Indonesia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
5,Indonesia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
6,Indonesia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
7,Indonesia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Indonesia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Indonesia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Indonesia,6.0,,,,,,,6.0,6.0,6.0,[6]
11,Indonesia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
12,Indonesia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
13,Indonesia,6.0,,,,,,,6.0,6.0,6.0,[6]
14,Indonesia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Indonesia,6.0,,,,,,,6.0,6.0,6.0,[6]
16,Indonesia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Indonesia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
18,Indonesia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,Indonesia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Indonesia,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Iran,5.5,,,,,,,5.5,5.5,5.5,[5.5]
2,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
3,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
4,Iran,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Iran,4.5,,,,,,,4.5,4.5,4.5,[4.5]
6,Iran,4.5,,,,,,,4.5,4.5,4.5,[4.5]
7,Iran,4.0,,,,,,,4.0,4.0,4.0,[4.0]
8,Iran,5.8,,,,,,,5.8,5.8,5.8,[5.8]
9,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Iran,4.5,,,,,,,4.5,4.5,4.5,[4.5]
11,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
12,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
13,Iran,4.5,,,,,,,4.5,4.5,4.5,[4.5]
14,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
16,Iran,4.2,,,,,,,4.2,4.2,4.2,[4.2]
17,Iran,4.5,,,,,,,4.5,4.5,4.5,[4.5]
18,Iran,4.5,,,,,,,4.5,4.5,4.5,[4.5]
19,Iran,4.8,,,,,,,4.8,4.8,4.8,[4.8]
20,Iran,3.2,,,,,,,3.2,3.2,3.2,[3.2]
1,Iraq,5.8,,,,,,,5.8,5.8,5.8,[5.8]
2,Iraq,5.5,,,,,,,5.5,5.5,5.5,[5.5]
3,Iraq,5.5,,,,,,,5.5,5.5,5.5,[5.5]
4,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
5,Iraq,5.0,,,,,,,5.0,5.0,5.0,[5.0]
6,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
7,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Iraq,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Iraq,5.5,,,,,,,5.5,5.5,5.5,[5.5]
10,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
11,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
12,Iraq,5.2,,,,,,,5.2,5.2,5.2,[5.2]
13,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Iraq,5.8,,,,,,,5.8,5.8,5.8,[5.8]
15,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
16,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Iraq,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Iraq,5.8,,,,,,,5.8,5.8,5.8,[5.8]
20,Iraq,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Ireland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Ireland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
3,Ireland,6.8,,,,,,,6.8,6.8,6.8,[6.8]
4,Ireland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Ireland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
6,Ireland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Ireland,6.0,,,,,,,6.0,6.0,6.0,[6.0]
8,Ireland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Ireland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
10,Ireland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
11,Ireland,6.0,,,,,,,6.0,6.0,6.0,[6.0]
12,Ireland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Ireland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
14,Ireland,6.8,,,,,,,6.8,6.8,6.8,[6.8]
15,Ireland,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Ireland,6.0,,,,,,,6.0,6.0,6.0,[6.0]
17,Ireland,6.0,,,,,,,6.0,6.0,6.0,[6.0]
18,Ireland,6.0,,,,,,,6.0,6.0,6.0,[6]
19,Ireland,7.2,,,,,,,7.2,7.2,7.2,[7.2]
20,Ireland,4.0,,,,,,,4.0,4.0,4.0,[4.0]
1,Israel,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Israel,6.0,,,,,,,6.0,6.0,6.0,[6]
3,Israel,5.5,,,,,,,5.5,5.5,5.5,[5.5]
4,Israel,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Israel,5.8,,,,,,,5.8,5.8,5.8,[5.8]
6,Israel,5.0,,,,,,,5.0,5.0,5.0,[5.0]
7,Israel,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Israel,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Israel,6.2,,,,,,,6.2,6.2,6.2,[6.2]
10,Israel,5.0,,,,,,,5.0,5.0,5.0,[5.0]
11,Israel,5.5,,,,,,,5.5,5.5,5.5,[5.5]
12,Israel,5.5,,,,,,,5.5,5.5,5.5,[5.5]
13,Israel,5.0,,,,,,,5.0,5.0,5.0,[5.0]
14,Israel,6.0,,,,,,,6.0,6.0,6.0,[6.0]
15,Israel,6.0,,,,,,,6.0,6.0,6.0,[6.0]
16,Israel,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Israel,5.2,,,,,,,5.2,5.2,5.2,[5.2]
18,Israel,5.0,,,,,,,5.0,5.0,5.0,[5.0]
19,Israel,6.0,,,,,,,6.0,6.0,6.0,[6]
20,Israel,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Italy,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Italy,6.8,,,,,,,6.8,6.8,6.8,[6.8]
3,Italy,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Italy,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Italy,6.2,,,,,,,6.2,6.2,6.2,[6.2]
6,Italy,6.2,,,,,,,6.2,6.2,6.2,[6.2]
7,Italy,6.0,,,,,,,6.0,6.0,6.0,[6]
8,Italy,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Italy,7.0,,,,,,,7.0,7.0,7.0,[7.0]
10,Italy,6.2,,,,,,,6.2,6.2,6.2,[6.2]
11,Italy,6.0,,,,,,,6.0,6.0,6.0,[6.0]
12,Italy,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Italy,6.2,,,,,,,6.2,6.2,6.2,[6.2]
14,Italy,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Italy,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Italy,5.5,,,,,,,5.5,5.5,5.5,[5.5]
17,Italy,6.0,,,,,,,6.0,6.0,6.0,[6.0]
18,Italy,5.5,,,,,,,5.5,5.5,5.5,[5.5]
19,Italy,6.8,,,,,,,6.8,6.8,6.8,[6.8]
20,Italy,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Jamaica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Jamaica,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Jamaica,6.0,,,,,,,6.0,6.0,6.0,[6.0]
4,Jamaica,5.5,,,,,,,5.5,5.5,5.5,[5.5]
5,Jamaica,5.8,,,,,,,5.8,5.8,5.8,[5.8]
6,Jamaica,5.0,,,,,,,5.0,5.0,5.0,[5.0]
7,Jamaica,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Jamaica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Jamaica,6.0,,,,,,,6.0,6.0,6.0,[6.0]
10,Jamaica,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Jamaica,5.2,,,,,,,5.2,5.2,5.2,[5.2]
12,Jamaica,6.0,,,,,,,6.0,6.0,6.0,[6.0]
13,Jamaica,5.2,,,,,,,5.2,5.2,5.2,[5.2]
14,Jamaica,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,Jamaica,5.5,,,,,,,5.5,5.5,5.5,[5.5]
16,Jamaica,5.0,,,,,,,5.0,5.0,5.0,[5.0]
17,Jamaica,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Jamaica,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,Jamaica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Jamaica,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Japan,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Japan,6.8,,,,,,,6.8,6.8,6.8,[6.8]
3,Japan,6.8,,,,,,,6.8,6.8,6.8,[6.8]
4,Japan,6.8,,,,,,,6.8,6.8,6.8,[6.8]
5,Japan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
6,Japan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Japan,6.0,,,,,,,6.0,6.0,6.0,[6.0]
8,Japan,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Japan,7.2,,,,,,,7.2,7.2,7.2,[7.2]
10,Japan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
11,Japan,6.2,,,,,,,6.2,6.2,6.2,[6.2]
12,Japan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Japan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
14,Japan,6.8,,,,,,,6.8,6.8,6.8,[6.8]
15,Japan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Japan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
17,Japan,6.0,,,,,,,6.0,6.0,6.0,[6]
18,Japan,6.0,,,,,,,6.0,6.0,6.0,[6]
19,Japan,7.2,,,,,,,7.2,7.2,7.2,[7.2]
20,Japan,4.0,,,,,,,4.0,4.0,4.0,[4]
1,Jordan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Jordan,5.5,,,,,,,5.5,5.5,5.5,[5.5]
3,Jordan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
4,Jordan,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Jordan,5.5,,,,,,,5.5,5.5,5.5,[5.5]
6,Jordan,4.8,,,,,,,4.8,4.8,4.8,[4.8]
7,Jordan,4.5,,,,,,,4.5,4.5,4.5,[4.5]
8,Jordan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Jordan,6.0,,,,,,,6.0,6.0,6.0,[6]
10,Jordan,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Jordan,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,Jordan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
13,Jordan,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Jordan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
15,Jordan,5.0,,,,,,,5.0,5.0,5.0,[5.0]
16,Jordan,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Jordan,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Jordan,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Jordan,6.2,,,,,,,6.2,6.2,6.2,[6.2]
20,Jordan,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Kazakhstan,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,Kazakhstan,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Kazakhstan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Kazakhstan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
5,Kazakhstan,6.0,,,,,,,6.0,6.0,6.0,[6.0]
6,Kazakhstan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
7,Kazakhstan,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Kazakhstan,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Kazakhstan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Kazakhstan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
11,Kazakhstan,5.2,,,,,,,5.2,5.2,5.2,[5.2]
12,Kazakhstan,6.2,,,,,,,6.2,6.2,6.2,[6.2]
13,Kazakhstan,5.8,,,,,,,5.8,5.8,5.8,[5.8]
14,Kazakhstan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Kazakhstan,6.0,,,,,,,6.0,6.0,6.0,[6.0]
16,Kazakhstan,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Kazakhstan,5.2,,,,,,,5.2,5.2,5.2,[5.2]
18,Kazakhstan,5.5,,,,,,,5.5,5.5,5.5,[5.5]
19,Kazakhstan,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Kazakhstan,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Kenya,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Kenya,5.8,,,,,,,5.8,5.8,5.8,[5.8]
3,Kenya,5.8,,,,,,,5.8,5.8,5.8,[5.8]
4,Kenya,5.5,,,,,,,5.5,5.5,5.5,[5.5]
5,Kenya,5.8,,,,,,,5.8,5.8,5.8,[5.8]
6,Kenya,5.0,,,,,,,5.0,5.0,5.0,[5.0]
7,Kenya,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Kenya,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Kenya,5.8,,,,,,,5.8,5.8,5.8,[5.8]
10,Kenya,5.0,,,,,,,5.0,5.0,5.0,[5.0]
11,Kenya,5.2,,,,,,,5.2,5.2,5.2,[5.2]
12,Kenya,5.2,,,,,,,5.2,5.2,5.2,[5.2]
13,Kenya,5.0,,,,,,,5.0,5.0,5.0,[5.0]
14,Kenya,5.8,,,,,,,5.8,5.8,5.8,[5.8]
15,Kenya,5.0,,,,,,,5.0,5.0,5.0,[5.0]
16,Kenya,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Kenya,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Kenya,5.0,,,,,,,5.0,5.0,5.0,[5.0]
19,Kenya,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Kenya,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Kosovo,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Kosovo,6.0,,,,,,,6.0,6.0,6.0,[6]
3,Kosovo,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,Kosovo,5.5,,,,,,,5.5,5.5,5.5,[5.5]
5,Kosovo,5.8,,,,,,,5.8,5.8,5.8,[5.8]
6,Kosovo,5.0,,,,,,,5.0,5.0,5.0,[5.0]
7,Kosovo,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Kosovo,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Kosovo,6.0,,,,,,,6.0,6.0,6.0,[6]
10,Kosovo,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Kosovo,5.2,,,,,,,5.2,5.2,5.2,[5.2]
12,Kosovo,5.8,,,,,,,5.8,5.8,5.8,[5.8]
13,Kosovo,5.2,,,,,,,5.2,5.2,5.2,[5.2]
14,Kosovo,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,Kosovo,5.5,,,,,,,5.5,5.5,5.5,[5.5]
16,Kosovo,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Kosovo,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Kosovo,5.0,,,,,,,5.0,5.0,5.0,[5.0]
19,Kosovo,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Kosovo,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Kuwait,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Kuwait,7.5,,,,,,,7.5,7.5,7.5,[7.5]
3,Kuwait,7.2,,,,,,,7.2,7.2,7.2,[7.2]
4,Kuwait,7.2,,,,,,,7.2,7.2,7.2,[7.2]
5,Kuwait,7.0,,,,,,,7.0,7.0,7.0,[7]
6,Kuwait,6.8,,,,,,,6.8,6.8,6.8,[6.8]
7,Kuwait,6.0,,,,,,,6.0,6.0,6.0,[6.0]
8,Kuwait,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Kuwait,7.5,,,,,,,7.5,7.5,7.5,[7.5]
10,Kuwait,6.8,,,,,,,6.8,6.8,6.8,[6.8]
11,Kuwait,6.5,,,,,,,6.5,6.5,6.5,[6.5]
12,Kuwait,7.0,,,,,,,7.0,7.0,7.0,[7.0]
